,date,venue,bat_team,bowl_team,runs,wickets,overs,runs_last_5,wickets_last_5,total
63335,2016-04-18,21,4,7,43,2,6.6,32,1,142
63336,2016-04-18,21,4,7,43,3,7.1,32,2,142
63337,2016-04-18,21,4,7,43,3,7.2,31,2,142
63338,2016-04-18,21,4,7,45,3,7.3,33,2,142
63339,2016-04-18,21,4,7,46,3,7.4,34,2,142
63340,2016-04-18,21,4,7,46,3,7.5,30,2,142
63341,2016-04-18,21,4,7,47,3,7.6,31,2,142
63342,2016-04-18,21,4,7,48,3,8.1,31,2,142
63343,2016-04-18,21,4,7,52,3,8.2,35,2,142
63344,2016-04-18,21,4,7,53,3,8.3,35,2,142
63345,2016-04-18,21,4,7,53,3,8.4,31,2,142
63346,2016-04-18,21,4,7,54,3,8.5,31,2,142
63347,2016-04-18,21,4,7,54,3,8.6,31,1,142
63348,2016-04-18,21,4,7,54,3,9.1,31,1,142
63349,2016-04-18,21,4,7,55,3,9.2,32,1,142
63350,2016-04-18,21,4,7,56,3,9.3,33,1,142
63351,2016-04-18,21,4,7,57,3,9.4,33,1,142
63352,2016-04-18,21,4,7,58,3,9.5,33,1,142
63353,2016-04-18,21,4,7,58,3,9.6,27,1,142
63354,2016-04-18,21,4,7,58,3,10.1,26,1,142
63355,2016-04-18,21,4,7,59,3,10.2,23,1,142
63356,2016-04-18,21,4,7,60,3,10.3,22,1,142
63357,2016-04-18,21,4,7,60,4,10.4,21,2,142
63358,2016-04-18,21,4,7,60,4,10.5,20,2,142
63359,2016-04-18,21,4,7,61,4,10.6,21,2,142
63360,2016-04-18,21,4,7,62,4,11.1,22,2,142
63361,2016-04-18,21,4,7,62,4,11.2,22,2,142
63362,2016-04-18,21,4,7,64,4,11.3,23,2,142
63363,2016-04-18,21,4,7,65,4,11.4,23,2,142
63364,2016-04-18,21,4,7,66,4,11.5,23,2,142
63365,2016-04-18,21,4,7,67,4,11.6,24,2,142
63366,2016-04-18,21,4,7,67,4,12.1,24,1,142
63367,2016-04-18,21,4,7,68,4,12.2,25,1,142
63368,2016-04-18,21,4,7,68,4,12.3,23,1,142
63369,2016-04-18,21,4,7,69,4,12.4,23,1,142
63370,2016-04-18,21,4,7,70,4,12.4,24,1,142
63371,2016-04-18,21,4,7,71,4,12.5,24,1,142
63372,2016-04-18,21,4,7,72,4,12.6,24,1,142
63373,2016-04-18,21,4,7,73,4,13.1,21,1,142
63374,2016-04-18,21,4,7,79,4,13.2,26,1,142
63375,2016-04-18,21,4,7,80,4,13.3,27,1,142
63376,2016-04-18,21,4,7,86,4,13.4,32,1,142
63377,2016-04-18,21,4,7,92,4,13.5,38,1,142
63378,2016-04-18,21,4,7,98,4,13.6,44,1,142
63379,2016-04-18,21,4,7,100,4,14.1,45,1,142
63380,2016-04-18,21,4,7,104,4,14.2,48,1,142
63381,2016-04-18,21,4,7,105,4,14.3,48,1,142
63382,2016-04-18,21,4,7,106,4,14.4,48,1,142
63383,2016-04-18,21,4,7,107,4,14.5,49,1,142
63384,2016-04-18,21,4,7,111,4,14.6,53,1,142
63385,2016-04-18,21,4,7,112,4,15.1,53,1,142
63386,2016-04-18,21,4,7,112,4,15.2,52,1,142
63387,2016-04-18,21,4,7,116,4,15.3,56,0,142
63388,2016-04-18,21,4,7,118,4,15.4,58,0,142
63389,2016-04-18,21,4,7,118,4,15.5,57,0,142
63390,2016-04-18,21,4,7,118,4,15.6,56,0,142
63391,2016-04-18,21,4,7,119,4,16.1,57,0,142
63392,2016-04-18,21,4,7,120,4,16.2,56,0,142
63393,2016-04-18,21,4,7,120,4,16.3,55,0,142
63394,2016-04-18,21,4,7,122,4,16.4,56,0,142
63395,2016-04-18,21,4,7,122,4,16.5,55,0,142
63396,2016-04-18,21,4,7,123,4,16.6,56,0,142
63397,2016-04-18,21,4,7,123,5,17.1,55,1,142
63398,2016-04-18,21,4,7,124,5,17.2,56,1,142
63399,2016-04-18,21,4,7,128,5,17.3,59,1,142
63400,2016-04-18,21,4,7,129,5,17.3,59,1,142
63401,2016-04-18,21,4,7,130,5,17.4,59,1,142
63402,2016-04-18,21,4,7,130,5,17.5,58,1,142
63403,2016-04-18,21,4,7,130,5,17.6,57,1,142
63404,2016-04-18,21,4,7,132,5,18.1,53,1,142
63405,2016-04-18,21,4,7,133,5,18.2,53,1,142
63406,2016-04-18,21,4,7,134,5,18.3,48,1,142
63407,2016-04-18,21,4,7,135,5,18.4,43,1,142
63408,2016-04-18,21,4,7,135,6,18.5,37,2,142
63409,2016-04-18,21,4,7,136,6,18.5,36,2,142
63410,2016-04-18,21,4,7,136,6,18.6,32,2,142
63411,2016-04-18,21,4,7,138,6,19.1,33,2,142
63412,2016-04-18,21,4,7,139,6,19.2,33,2,142
63413,2016-04-18,21,4,7,139,6,19.3,32,2,142
63414,2016-04-18,21,4,7,140,6,19.4,29,2,142
63415,2016-04-18,21,4,7,142,6,19.5,30,2,142
63416,2016-04-18,21,4,7,142,6,19.6,30,2,142
63448,2016-04-19,19,2,3,35,1,5.1,35,1,138
63449,2016-04-19,19,2,3,39,1,5.2,39,1,138
63450,2016-04-19,19,2,3,40,1,5.3,36,1,138
63451,2016-04-19,19,2,3,40,1,5.4,35,1,138
63452,2016-04-19,19,2,3,40,1,5.5,35,1,138
63453,2016-04-19,19,2,3,41,1,5.6,36,1,138
63454,2016-04-19,19,2,3,41,1,6.1,34,1,138
63455,2016-04-19,19,2,3,42,1,6.2,34,1,138
63456,2016-04-19,19,2,3,42,1,6.3,34,1,138
63457,2016-04-19,19,2,3,43,1,6.4,33,1,138
63458,2016-04-19,19,2,3,43,1,6.5,32,1,138
63459,2016-04-19,19,2,3,44,1,6.6,33,1,138
63460,2016-04-19,19,2,3,45,1,7.1,34,1,138
63461,2016-04-19,19,2,3,46,1,7.2,35,1,138
63462,2016-04-19,19,2,3,47,1,7.3,35,1,138
63463,2016-04-19,19,2,3,47,1,7.4,34,1,138
63464,2016-04-19,19,2,3,47,2,7.5,30,2,138
63465,2016-04-19,19,2,3,48,2,7.6,31,2,138
63466,2016-04-19,19,2,3,48,2,8.1,29,2,138
63467,2016-04-19,19,2,3,48,2,8.2,29,2,138
63468,2016-04-19,19,2,3,48,2,8.3,27,2,138
63469,2016-04-19,19,2,3,48,2,8.4,27,1,138
63470,2016-04-19,19,2,3,50,2,8.5,28,1,138
63471,2016-04-19,19,2,3,51,2,8.5,25,1,138
63472,2016-04-19,19,2,3,52,2,8.6,25,1,138
63473,2016-04-19,19,2,3,52,2,9.1,25,1,138
63474,2016-04-19,19,2,3,52,2,9.2,24,1,138
63475,2016-04-19,19,2,3,53,2,9.3,21,1,138
63476,2016-04-19,19,2,3,54,2,9.4,21,1,138
63477,2016-04-19,19,2,3,54,2,9.5,19,1,138
63478,2016-04-19,19,2,3,56,2,9.6,21,1,138
63479,2016-04-19,19,2,3,57,2,10.1,18,1,138
63480,2016-04-19,19,2,3,58,2,10.2,18,1,138
63481,2016-04-19,19,2,3,59,2,10.3,19,1,138
63482,2016-04-19,19,2,3,59,3,10.4,19,2,138
63483,2016-04-19,19,2,3,60,3,10.5,19,2,138
63484,2016-04-19,19,2,3,62,3,10.6,21,2,138
63485,2016-04-19,19,2,3,66,3,11.1,24,2,138
63486,2016-04-19,19,2,3,66,3,11.2,24,2,138
63487,2016-04-19,19,2,3,67,3,11.2,24,2,138
63488,2016-04-19,19,2,3,67,3,11.3,24,2,138
63489,2016-04-19,19,2,3,68,3,11.4,24,2,138
63490,2016-04-19,19,2,3,68,3,11.5,23,2,138
63491,2016-04-19,19,2,3,72,3,11.6,26,2,138
63492,2016-04-19,19,2,3,72,4,12.1,25,3,138
63493,2016-04-19,19,2,3,73,4,12.1,26,3,138
63494,2016-04-19,19,2,3,74,4,12.2,27,2,138
63495,2016-04-19,19,2,3,75,4,12.3,27,2,138
63496,2016-04-19,19,2,3,76,4,12.3,28,2,138
63497,2016-04-19,19,2,3,76,4,12.4,28,2,138
63498,2016-04-19,19,2,3,77,4,12.5,29,2,138
63499,2016-04-19,19,2,3,78,4,12.6,30,2,138
63500,2016-04-19,19,2,3,78,4,13.1,28,2,138
63501,2016-04-19,19,2,3,82,4,13.2,31,2,138
63502,2016-04-19,19,2,3,83,4,13.3,31,2,138
63503,2016-04-19,19,2,3,83,4,13.4,31,2,138
63504,2016-04-19,19,2,3,84,4,13.5,32,2,138
63505,2016-04-19,19,2,3,85,4,13.6,32,2,138
63506,2016-04-19,19,2,3,86,4,14.1,32,2,138
63507,2016-04-19,19,2,3,87,4,14.2,33,2,138
63508,2016-04-19,19,2,3,91,4,14.3,35,2,138
63509,2016-04-19,19,2,3,94,4,14.4,37,2,138
63510,2016-04-19,19,2,3,94,5,14.5,36,3,138
63511,2016-04-19,19,2,3,95,5,14.6,36,3,138
63512,2016-04-19,19,2,3,97,5,15.1,38,2,138
63513,2016-04-19,19,2,3,98,5,15.2,38,2,138
63514,2016-04-19,19,2,3,99,5,15.3,37,2,138
63515,2016-04-19,19,2,3,100,5,15.4,34,2,138
63516,2016-04-19,19,2,3,100,5,15.5,34,2,138
63517,2016-04-19,19,2,3,102,5,15.6,35,2,138
63518,2016-04-19,19,2,3,103,5,16.1,36,2,138
63519,2016-04-19,19,2,3,104,5,16.2,36,2,138
63520,2016-04-19,19,2,3,106,5,16.3,38,2,138
63521,2016-04-19,19,2,3,107,5,16.4,35,2,138
63522,2016-04-19,19,2,3,108,5,16.5,36,1,138
63523,2016-04-19,19,2,3,108,6,16.6,35,2,138
63524,2016-04-19,19,2,3,112,6,17.1,38,2,138
63525,2016-04-19,19,2,3,113,6,17.2,38,2,138
63526,2016-04-19,19,2,3,113,6,17.3,37,2,138
63527,2016-04-19,19,2,3,114,6,17.4,38,2,138
63528,2016-04-19,19,2,3,115,6,17.5,38,2,138
63529,2016-04-19,19,2,3,115,7,17.6,37,3,138
63530,2016-04-19,19,2,3,116,7,18.1,38,3,138
63531,2016-04-19,19,2,3,117,7,18.2,35,3,138
63532,2016-04-19,19,2,3,118,8,18.3,35,4,138
63533,2016-04-19,19,2,3,120,8,18.4,37,4,138
63534,2016-04-19,19,2,3,120,8,18.5,36,4,138
63535,2016-04-19,19,2,3,120,8,18.6,35,4,138
63536,2016-04-19,19,2,3,121,8,19.1,35,4,138
63537,2016-04-19,19,2,3,122,8,19.2,35,4,138
63538,2016-04-19,19,2,3,128,8,19.3,37,4,138
63539,2016-04-19,19,2,3,129,8,19.4,35,4,138
63540,2016-04-19,19,2,3,135,8,19.5,41,3,138
63541,2016-04-19,19,2,3,138,8,19.6,43,3,138
63572,2016-04-20,30,6,4,42,1,5.1,41,1,170
63573,2016-04-20,30,6,4,43,1,5.2,42,1,170
63574,2016-04-20,30,6,4,44,1,5.3,41,1,170
63575,2016-04-20,30,6,4,45,1,5.4,41,1,170
63576,2016-04-20,30,6,4,45,1,5.5,41,1,170
63577,2016-04-20,30,6,4,49,1,5.6,45,1,170
63578,2016-04-20,30,6,4,49,1,6.1,44,1,170
63579,2016-04-20,30,6,4,50,1,6.2,44,1,170
63580,2016-04-20,30,6,4,50,1,6.3,44,1,170
63581,2016-04-20,30,6,4,51,1,6.3,45,1,170
63582,2016-04-20,30,6,4,52,1,6.4,46,1,170
63583,2016-04-20,30,6,4,52,1,6.5,46,1,170
63584,2016-04-20,30,6,4,56,1,6.6,50,1,170
63585,2016-04-20,30,6,4,57,1,7.1,51,1,170
63586,2016-04-20,30,6,4,58,1,7.1,48,1,170
63587,2016-04-20,30,6,4,59,1,7.2,48,1,170
63588,2016-04-20,30,6,4,60,1,7.3,49,1,170
63589,2016-04-20,30,6,4,61,1,7.4,46,1,170
63590,2016-04-20,30,6,4,63,1,7.5,47,1,170
63591,2016-04-20,30,6,4,64,1,7.5,42,1,170
63592,2016-04-20,30,6,4,65,1,7.5,37,1,170
63593,2016-04-20,30,6,4,66,1,7.6,34,1,170
63594,2016-04-20,30,6,4,67,1,8.0,35,0,170
63595,2016-04-20,30,6,4,71,1,8.1,39,0,170
63596,2016-04-20,30,6,4,72,1,8.2,39,0,170
63597,2016-04-20,30,6,4,76,1,8.3,42,0,170
63598,2016-04-20,30,6,4,77,1,8.4,41,0,170
63599,2016-04-20,30,6,4,78,1,8.5,41,0,170
63600,2016-04-20,30,6,4,79,1,8.6,42,0,170
63601,2016-04-20,30,6,4,80,1,9.1,39,0,170
63602,2016-04-20,30,6,4,80,1,9.2,38,0,170
63603,2016-04-20,30,6,4,81,1,9.3,38,0,170
63604,2016-04-20,30,6,4,87,1,9.4,43,0,170
63605,2016-04-20,30,6,4,88,1,9.5,43,0,170
63606,2016-04-20,30,6,4,89,1,9.6,44,0,170
63607,2016-04-20,30,6,4,91,1,10.1,42,0,170
63608,2016-04-20,30,6,4,91,2,10.2,42,1,170
63609,2016-04-20,30,6,4,92,2,10.3,42,1,170
63610,2016-04-20,30,6,4,93,2,10.4,43,1,170
63611,2016-04-20,30,6,4,93,2,10.5,42,1,170
63612,2016-04-20,30,6,4,93,3,10.6,41,2,170
63613,2016-04-20,30,6,4,95,3,11.1,43,2,170
63614,2016-04-20,30,6,4,95,3,11.2,39,2,170
63615,2016-04-20,30,6,4,96,3,11.3,39,2,170
